25/2/2020 00:00:00 77989673 474132 4527140 9054 0 5010327
26/2/2020 00:00:00 77949900 466768 4574184 9148 0 5050100
27/2/2020 00:00:00 77910765 459498 4620496 9241 0 5089235
28/2/2020 00:00:00 77872259 452323 4666086 9332 0 5127741
29/2/2020 00:00:00 77834374 445241 4710963 9422 0 5165626
1/3/2020 00:00:00 77797102 438252 4755136 9510 0 5202898
2/3/2020 00:00:00 77760432 431355 4798616 9597 0 5239568
3/3/2020 00:00:00 77724357 424551 4841410 9683 0 5275643
4/3/2020 00:00:00 77688868 417837 4883528 9767 0 5311132
5/3/2020 00:00:00 77653957 411214 4924979 9850 0 5346043
6/3/2020 00:00:00 77619615 404681 4965773 9932 0 5380385
7/3/2020 00:00:00 77585834 398237 5005918 10012 0 5414166
8/3/2020 00:00:00 77552606 391881 5045422 10091 0 5447394
9/3/2020 00:00:00 77519923 385613 5084296 10169 0 5480077
10/3/2020 00:00:00 77487777 379431 5122547 10245 0 5512223
11/3/2020 00:00:00 77456159 373336 5160184 10320 0 5543841
12/3/2020 00:00:00 77425063 367327 5197216 10394 0 5574937
13/3/2020 00:00:00 77394480 361402 5233652 10467 0 5605520
14/3/2020 00:00:00 77364402 355560 5269499 10539 0 5635598
15/3/2020 00:00:00 77334822 349802 5304766 10610 0 5665178
16/3/2020 00:00:00 77305733 344127 5339461 10679 0 5694267
17/3/2020 00:00:00 77277127 338532 5373593 10747 0 5722873
18/3/2020 00:00:00 77248997 333019 5407170 10814 0 5751003
19/3/2020 00:00:00 77221335 327585 5440199 10880 0 5778664
20/3/2020 00:00:00 77194135 322231 5472689 10945 0 5805865
21/3/2020 00:00:00 77167389 316954 5504647 11009 0 5832611
22/3/2020 00:00:00 77141091 311755 5536082 11072 0 5858909
23/3/2020 00:00:00 77115233 306633 5567000 11134 0 5884767
24/3/2020 00:00:00 77089808 301587 5597410 11195 0 5910191
25/3/2020 00:00:00 77064811 296615 5627319 11255 0 5935189
26/3/2020 00:00:00 77040234 291718 5656735 11313 0 5959766
27/3/2020 00:00:00 77016071 286894 5685665 11371 0 5983929
28/3/2020 00:00:00 76992314 282142 5714116 11428 0 6007685
29/3/2020 00:00:00 76968959 277462 5742095 11484 0 6031041
30/3/2020 00:00:00 76945999 272852 5769610 11539 0 6054001
31/3/2020 00:00:00 76923427 268313 5796667 11593 0 6076573
1/4/2020 00:00:00 76901237 263843 5823274 11647 0 6098763
2/4/2020 00:00:00 76858812 279393 5850096 11700 0 6141188
3/4/2020 00:00:00 76789727 318562 5879951 11760 0 6210273
4/4/2020 00:00:00 76711042 363142 5913988 11828 0 6288958
5/4/2020 00:00:00 76621456 413856 5952783 11906 0 6378545
6/4/2020 00:00:00 76519500 471517 5996990 11994 0 6480500
7/4/2020 00:00:00 76403524 537035 6047347 12095 0 6596477
8/4/2020 00:00:00 76271671 611429 6104691 12209 0 6728329
9/4/2020 00:00:00 76121862 695833 6169965 12340 0 6878139
10/4/2020 00:00:00 75951771 791509 6244232 12488 0 7048229
11/4/2020 00:00:00 75758808 899848 6328687 12657 0 7241193
12/4/2020 00:00:00 75540096 1022382 6424673 12849 0 7459905
13/4/2020 00:00:00 75376422 1079491 6531025 13062 0 7623579
14/4/2020 00:00:00 75289054 1059689 6637981 13276 0 7710947
15/4/2020 00:00:00 75203391 1040153 6742970 13486 0 7796610
16/4/2020 00:00:00 75119406 1020884 6846019 13692 0 7880594
17/4/2020 00:00:00 75037072 1001880 6947154 13894 0 7962929
18/4/2020 00:00:00 74956362 983144 7046402 14093 0 8043639
19/4/2020 00:00:00 74877249 964675 7143789 14288 0 8122752
20/4/2020 00:00:00 74799707 946472 7239343 14479 0 8200294
21/4/2020 00:00:00 74723709 928535 7333091 14666 0 8276292
22/4/2020 00:00:00 74649229 910864 7425057 14850 0 8350772
23/4/2020 00:00:00 74576242 893458 7515270 15031 0 8423759
24/4/2020 00:00:00 74504722 876315 7603756 15208 0 8495279
25/4/2020 00:00:00 74434643 859436 7690540 15381 0 8565358
26/4/2020 00:00:00 74365981 842818 7775650 15551 0 8634020
27/4/2020 00:00:00 74298710 826461 7859111 15718 0 8701291
28/4/2020 00:00:00 74232806 810363 7940949 15882 0 8767194
29/4/2020 00:00:00 74168246 794522 8021191 16042 0 8831755
30/4/2020 00:00:00 74105004 778937 8099861 16200 0 8894997
1/5/2020 00:00:00 74043056 763605 8176985 16354 0 8956944
2/5/2020 00:00:00 73982381 748526 8252588 16505 0 9017620
3/5/2020 00:00:00 73922954 733697 8326697 16653 0 9077047
4/5/2020 00:00:00 73864752 719115 8399335 16799 0 9135249
5/5/2020 00:00:00 73807753 704779 8470526 16941 0 9192247
6/5/2020 00:00:00 73751935 690687 8540297 17081 0 9248065
7/5/2020 00:00:00 73697276 676837 8608671 17217 0 9302725
8/5/2020 00:00:00 73643753 663224 8675671 17351 0 9356247
9/5/2020 00:00:00 73591347 649849 8741322 17483 0 9408654
10/5/2020 00:00:00 73540034 636707 8805647 17611 0 9459966
11/5/2020 00:00:00 73489796 623797 8868670 17737 0 9510205
12/5/2020 00:00:00 73440611 611116 8930413 17861 0 9559390
13/5/2020 00:00:00 73392459 598661 8990899 17982 0 9607542
14/5/2020 00:00:00 73345320 586429 9050151 18100 0 9654681
15/5/2020 00:00:00 73299174 574418 9108191 18216 0 9700826
16/5/2020 00:00:00 73254003 562626 9165041 18330 0 9745997
17/5/2020 00:00:00 73209788 551048 9220722 18441 0 9790213
18/5/2020 00:00:00 73166509 539684 9275257 18551 0 9833491
19/5/2020 00:00:00 73124149 528529 9328665 18657 0 9875852
20/5/2020 00:00:00 73082689 517581 9380968 18762 0 9917312
21/5/2020 00:00:00 73042111 506838 9432187 18864 0 9957890
22/5/2020 00:00:00 73002398 496296 9482342 18965 0 9997602
23/5/2020 00:00:00 72963533 485952 9531452 19063 0 10036467
24/5/2020 00:00:00 72925499 475804 9579538 19159 0 10074501
25/5/2020 00:00:00 72888279 465849 9626618 19253 0 10111721
26/5/2020 00:00:00 72851857 456085 9672713 19345 0 10148143
27/5/2020 00:00:00 72816217 446507 9717840 19436 0 10183784
28/5/2020 00:00:00 72781343 437114 9762020 19524 0 10218658
29/5/2020 00:00:00 72747219 427902 9805268 19611 0 10252782
30/5/2020 00:00:00 72713830 418870 9847605 19695 0 10286170
31/5/2020 00:00:00 72681162 410013 9889047 19778 0 10318839
1/6/2020 00:00:00 72649199 401329 9929613 19859 0 10350801
2/6/2020 00:00:00 72617927 392816 9969318 19939 0 10382073
3/6/2020 00:00:00 72587333 384471 10008181 20016 0 10412668
4/6/2020 00:00:00 72557401 376290 10046217 20092 0 10442600
5/6/2020 00:00:00 72528118 368272 10083443 20167 0 10471882
6/6/2020 00:00:00 72499471 360413 10119876 20240 0 10500529
7/6/2020 00:00:00 72471447 352711 10155530 20311 0 10528553
8/6/2020 00:00:00 72444033 345164 10190422 20381 0 10555967
9/6/2020 00:00:00 72417216 337768 10224567 20449 0 10582784
10/6/2020 00:00:00 72390983 330520 10257980 20516 0 10609017
11/6/2020 00:00:00 72365323 323420 10290676 20581 0 10634677
12/6/2020 00:00:00 72340223 316463 10322668 20645 0 10659777
13/6/2020 00:00:00 72315672 309647 10353972 20708 0 10684328
14/6/2020 00:00:00 72291658 302971 10384602 20769 0 10708342
15/6/2020 00:00:00 72268170 296430 10414570 20829 0 10731830
16/6/2020 00:00:00 72245197 290024 10443892 20888 0 10754804
17/6/2020 00:00:00 72222727 283749 10472579 20945 0 10777273
18/6/2020 00:00:00 72200751 277603 10500645 21001 0 10799250
19/6/2020 00:00:00 72179257 271583 10528103 21056 0 10820743
20/6/2020 00:00:00 72158236 265689 10554965 21110 0 10841764
21/6/2020 00:00:00 72137677 259916 10581244 21162 0 10862323
22/6/2020 00:00:00 72117571 254263 10606952 21214 0 10882429
23/6/2020 00:00:00 72097908 248727 10632100 21264 0 10902092
24/6/2020 00:00:00 72078678 243308 10656701 21313 0 10921322
25/6/2020 00:00:00 72059873 238001 10680765 21362 0 10940128
26/6/2020 00:00:00 72041482 232805 10704304 21409 0 10958518
27/6/2020 00:00:00 72023498 227718 10727329 21455 0 10976503
28/6/2020 00:00:00 72005911 222738 10749851 21500 0 10994089
29/6/2020 00:00:00 71988713 217863 10771880 21544 0 11011287
30/6/2020 00:00:00 71971896 213091 10793427 21587 0 11028105
1/7/2020 00:00:00 71955451 208419 10814501 21629 0 11044550
2/7/2020 00:00:00 71939370 203846 10835113 21670 0 11060630
3/7/2020 00:00:00 71923646 199370 10855273 21711 0 11076355
4/7/2020 00:00:00 71908270 194990 10874990 21750 0 11091730
5/7/2020 00:00:00 71893236 190702 10894274 21789 0 11106765
6/7/2020 00:00:00 71878535 186505 10913133 21826 0 11121465
7/7/2020 00:00:00 71864161 182398 10931577 21863 0 11135839
8/7/2020 00:00:00 71850106 178379 10949615 21899 0 11149894
9/7/2020 00:00:00 71836364 174446 10967256 21935 0 11163636
10/7/2020 00:00:00 71822928 170596 10984507 21969 0 11177073
11/7/2020 00:00:00 71809790 166830 11001377 22003 0 11190210
12/7/2020 00:00:00 71784869 174832 11018262 22037 0 11215131
13/7/2020 00:00:00 71744799 196328 11036799 22074 0 11255201
14/7/2020 00:00:00 71699832 220438 11057614 22115 0 11300168
15/7/2020 00:00:00 71649380 247474 11080984 22162 0 11350620
16/7/2020 00:00:00 71592787 277781 11107217 22214 0 11407213
17/7/2020 00:00:00 71529323 311743 11136661 22273 0 11470678
18/7/2020 00:00:00 71458173 349786 11169701 22339 0 11541828
19/7/2020 00:00:00 71378434 392383 11206770 22414 0 11621567
20/7/2020 00:00:00 71289101 440056 11248346 22497 0 11710899
21/7/2020 00:00:00 71189063 493379 11294968 22590 0 11810938
22/7/2020 00:00:00 71077087 552988 11347231 22694 0 11922914
23/7/2020 00:00:00 70951814 619578 11405797 22812 0 12048187
24/7/2020 00:00:00 70811746 693908 11471403 22943 0 12188255
25/7/2020 00:00:00 70655237 776810 11544863 23090 0 12344764
26/7/2020 00:00:00 70480484 869183 11627079 23254 0 12519517
27/7/2020 00:00:00 70285517 971999 11719046 23438 0 12714484
28/7/2020 00:00:00 70068194 1086303 11821860 23644 0 12931808
29/7/2020 00:00:00 69907803 1134203 11934127 23868 0 13092198
30/7/2020 00:00:00 69822920 1106816 12046172 24092 0 13177081
31/7/2020 00:00:00 69740190 1079993 12155506 24311 0 13259811
1/8/2020 00:00:00 69659563 1053726 12262187 24524 0 13340438
2/8/2020 00:00:00 69580991 1028010 12366268 24733 0 13419011
3/8/2020 00:00:00 69504424 1002836 12467804 24936 0 13495577
4/8/2020 00:00:00 69429816 978199 12566851 25134 0 13570185
5/8/2020 00:00:00 69357122 954091 12663460 25327 0 13642879
6/8/2020 00:00:00 69286295 930505 12757685 25515 0 13713706
7/8/2020 00:00:00 69217292 907433 12849576 25699 0 13782710
8/8/2020 00:00:00 69150068 884868 12939186 25878 0 13849934
9/8/2020 00:00:00 69084580 862802 13026565 26053 0 13915421
10/8/2020 00:00:00 69020788 841227 13111761 26224 0 13979213
11/8/2020 00:00:00 68958650 820136 13194825 26390 0 14041351
12/8/2020 00:00:00 68898126 799520 13275803 26552 0 14101875
13/8/2020 00:00:00 68839176 779372 13354743 26709 0 14160825
14/8/2020 00:00:00 68781762 759684 13431691 26863 0 14218239
15/8/2020 00:00:00 68725846 740448 13506693 27013 0 14274155
16/8/2020 00:00:00 68671392 721655 13579794 27160 0 14328610
17/8/2020 00:00:00 68618362 703299 13651037 27302 0 14381639
18/8/2020 00:00:00 68566722 685370 13720466 27441 0 14433279
19/8/2020 00:00:00 68516438 667862 13788124 27576 0 14483563
20/8/2020 00:00:00 68467475 650766 13854051 27708 0 14532526
21/8/2020 00:00:00 68419800 634075 13918289 27837 0 14580201
22/8/2020 00:00:00 68373381 617780 13980878 27962 0 14626620
23/8/2020 00:00:00 68328186 601873 14041857 28084 0 14671815
24/8/2020 00:00:00 68284185 586348 14101264 28203 0 14715816
25/8/2020 00:00:00 68241347 571197 14159138 28318 0 14758654
26/8/2020 00:00:00 68199643 556412 14215515 28431 0 14800358
27/8/2020 00:00:00 68159044 541985 14270431 28541 0 14840958
28/8/2020 00:00:00 68119521 527909 14323922 28648 0 14880480
29/8/2020 00:00:00 68081048 514177 14376023 28752 0 14918953
30/8/2020 00:00:00 68043597 500782 14426768 28854 0 14956404
31/8/2020 00:00:00 68007142 487716 14476190 28952 0 14992859
1/9/2020 00:00:00 67971658 474973 14524321 29049 0 15028343
2/9/2020 00:00:00 67937120 462544 14571194 29142 0 15062881
3/9/2020 00:00:00 67903503 450425 14616839 29234 0 15096499
4/9/2020 00:00:00 67870783 438607 14661288 29323 0 15129218
5/9/2020 00:00:00 67838937 427084 14704569 29409 0 15161064
6/9/2020 00:00:00 67807943 415850 14746713 29493 0 15192058
7/9/2020 00:00:00 67777778 404898 14787748 29575 0 15222223
8/9/2020 00:00:00 67748421 394222 14827701 29655 0 15251580
9/9/2020 00:00:00 67719851 383815 14866601 29733 0 15280150
10/9/2020 00:00:00 67692047 373672 14904472 29809 0 15307954
11/9/2020 00:00:00 67664989 363785 14941343 29883 0 15335012
12/9/2020 00:00:00 67638658 354150 14977237 29954 0 15361343
13/9/2020 00:00:00 67613035 344761 15012180 30024 0 15386967
14/9/2020 00:00:00 67588100 335611 15046197 30092 0 15411901
15/9/2020 00:00:00 67563836 326695 15079310 30159 0 15436165
16/9/2020 00:00:00 67540226 318008 15111543 30223 0 15459775
17/9/2020 00:00:00 67517252 309545 15142918 30286 0 15482750
18/9/2020 00:00:00 67494896 301299 15173458 30347 0 15505105
19/9/2020 00:00:00 67473144 293265 15203184 30406 0 15526857
20/9/2020 00:00:00 67451979 285439 15232118 30464 0 15548022
21/9/2020 00:00:00 67431385 277816 15260278 30521 0 15568616
22/9/2020 00:00:00 67411347 270390 15287687 30575 0 15588654
23/9/2020 00:00:00 67391851 263158 15314362 30629 0 15608150
24/9/2020 00:00:00 67372882 256113 15340324 30681 0 15627119
25/9/2020 00:00:00 67354426 249252 15365591 30731 0 15645575
26/9/2020 00:00:00 67336470 242570 15390180 30780 0 15663531
27/9/2020 00:00:00 67319000 236062 15414110 30828 0 15681001
28/9/2020 00:00:00 67302003 229725 15437398 30875 0 15697998
29/9/2020 00:00:00 67285466 223554 15460060 30920 0 15714535
30/9/2020 00:00:00 67269378 217545 15482113 30964 0 15730623
1/10/2020 00:00:00 67253726 211693 15503574 31007 0 15746275
2/10/2020 00:00:00 67238499 205996 15524457 31049 0 15761502
3/10/2020 00:00:00 67223684 200449 15544777 31090 0 15776317
4/10/2020 00:00:00 67209273 195048 15564551 31129 0 15790728
5/10/2020 00:00:00 67195252 189789 15583791 31168 0 15804749
6/10/2020 00:00:00 67181612 184670 15602513 31205 0 15818389
7/10/2020 00:00:00 67168344 179686 15620729 31241 0 15831658
8/10/2020 00:00:00 67155435 174834 15638454 31277 0 15844566
9/10/2020 00:00:00 67142878 170110 15655700 31311 0 15857123
10/10/2020 00:00:00 67130662 165513 15672480 31345 0 15869339
11/10/2020 00:00:00 67118779 161037 15688806 31378 0 15881222
12/10/2020 00:00:00 67107219 156680 15704691 31409 0 15892782
13/10/2020 00:00:00 67095974 152439 15720146 31440 0 15904027
14/10/2020 00:00:00 67085035 148312 15735182 31470 0 15914966
15/10/2020 00:00:00 67074395 144294 15749812 31500 0 15925606
16/10/2020 00:00:00 67064044 140384 15764044 31528 0 15935957
17/10/2020 00:00:00 67053975 136578 15777892 31556 0 15946026
18/10/2020 00:00:00 67044180 132874 15791363 31583 0 15955821
19/10/2020 00:00:00 67025739 137896 15804755 31610 0 15974262
20/10/2020 00:00:00 66996443 152649 15819270 31639 0 16003558
21/10/2020 00:00:00 66964028 168964 15835337 31671 0 16035973
22/10/2020 00:00:00 66928170 187004 15853120 31706 0 16071831
23/10/2020 00:00:00 66888507 206947 15872801 31746 0 16111494
24/10/2020 00:00:00 66844644 228988 15894579 31789 0 16155357
25/10/2020 00:00:00 66796147 253341 15918675 31837 0 16203854
26/10/2020 00:00:00 66742538 280240 15945331 31891 0 16257463
27/10/2020 00:00:00 66683291 309944 15974816 31950 0 16316710
28/10/2020 00:00:00 66617832 342731 16007422 32015 0 16382169
29/10/2020 00:00:00 66545531 378908 16043474 32087 0 16454471
30/10/2020 00:00:00 66465698 418808 16083327 32167 0 16534303
31/10/2020 00:00:00 66377581 462793 16127371 32255 0 16622420
1/11/2020 00:00:00 66280360 511254 16176034 32352 0 16719642
2/11/2020 00:00:00 66173140 564616 16229784 32460 0 16826862
3/11/2020 00:00:00 66054950 623337 16289135 32578 0 16945051
4/11/2020 00:00:00 65924738 687907 16354646 32709 0 17075263
5/11/2020 00:00:00 65781365 758854 16426927 32854 0 17218636
6/11/2020 00:00:00 65623603 836738 16506646 33013 0 17376399
7/11/2020 00:00:00 65450131 922156 16594525 33189 0 17549871
8/11/2020 00:00:00 65259533 1015737 16691348 33383 0 17740469
9/11/2020 00:00:00 65050299 1118142 16797964 33596 0 17949703
10/11/2020 00:00:00 64897825 1155517 16912832 33826 0 18102177
11/11/2020 00:00:00 64817762 1121510 17026675 34053 0 18182240
12/11/2020 00:00:00 64740154 1088410 17137162 34274 0 18259848
13/11/2020 00:00:00 64664927 1056200 17244384 34489 0 18335075
14/11/2020 00:00:00 64592014 1024861 17348429 34697 0 18407988
15/11/2020 00:00:00 64521345 994374 17449383 34899 0 18478657
16/11/2020 00:00:00 64452855 964721 17547330 35095 0 18547147
17/11/2020 00:00:00 64386479 935884 17642352 35285 0 18613523
18/11/2020 00:00:00 64322155 907845 17734531 35469 0 18677847
19/11/2020 00:00:00 64259821 880586 17823946 35648 0 18740181
20/11/2020 00:00:00 64199419 854088 17910672 35821 0 18800583
21/11/2020 00:00:00 64140891 828334 17994786 35990 0 18859111
22/11/2020 00:00:00 64084180 803306 18076361 36153 0 18915822
23/11/2020 00:00:00 64029232 778988 18155469 36311 0 18970769
24/11/2020 00:00:00 63975995 755361 18232180 36464 0 19024007
25/11/2020 00:00:00 63924415 732409 18306563 36613 0 19075586
26/11/2020 00:00:00 63874444 710116 18378683 36757 0 19125557
27/11/2020 00:00:00 63826033 688464 18448606 36897 0 19173969
28/11/2020 00:00:00 63779134 667438 18516395 37033 0 19220868
29/11/2020 00:00:00 63733701 647022 18582112 37164 0 19266300
30/11/2020 00:00:00 63689690 627200 18645818 37292 0 19310311
1/12/2020 00:00:00 63647058 607957 18707570 37415 0 19352944
2/12/2020 00:00:00 63605761 589277 18767427 37535 0 19394241
3/12/2020 00:00:00 63565760 571146 18825443 37651 0 19434242
4/12/2020 00:00:00 63527014 553550 18881673 37763 0 19472987
5/12/2020 00:00:00 63489486 536473 18936169 37872 0 19510516
6/12/2020 00:00:00 63453137 519902 18988983 37978 0 19546865
7/12/2020 00:00:00 63417931 503824 19040165 38080 0 19582070
8/12/2020 00:00:00 63383834 488224 19089763 38180 0 19616168
9/12/2020 00:00:00 63350810 473090 19137824 38276 0 19649192
